organism_name	taxon_id	name_class	requested_by
Rhynchosia jacobii	NCBITaxon:3839419	scientific name	lotus
Rhynchosia precatoria	NCBITaxon:3091437	scientific name	lotus
Rhynchosia rothii	NCBITaxon:3056406	scientific name	lotus
Rhynchosia rufescens	NCBITaxon:3097636	scientific name	lotus
Rhynchosia suaveolens	NCBITaxon:3839492	scientific name	lotus
Rhynchospermum verticillatum	NCBITaxon:191245	synonym	lotus
Rhynchospora heterochaeta	NCBITaxon:2848893	scientific name	lotus
Rhynchospora leae	NCBITaxon:3839610	scientific name	lotus
Rhynchotechum vestitum	NCBITaxon:2663197	scientific name	lotus
Rhytidiadelphus triquetrus	NCBITaxon:28469	synonym	lotus
Ribes laurifolium	NCBITaxon:3392077	scientific name	lotus
Ricciocarpus natans	NCBITaxon:53035	synonym	lotus
Ricinocarpos stylosus	NCBITaxon:3875123	scientific name	lotus
Rindera austroechinata	NCBITaxon:3875277	scientific name	lotus
Rindera echinata	NCBITaxon:3875282	scientific name	lotus
Ritchiea albersii	NCBITaxon:3875442	scientific name	lotus
Rivularia sp.	NCBITaxon:2047365	equivalent name	cyanometdb
Robinsonia macrocephala	NCBITaxon:3875480	scientific name	lotus
Rochelia zeylanica	NCBITaxon:2291118	synonym	lotus
Roemeria carica	NCBITaxon:3736784	scientific name	lotus
Rollinia sericea	NCBITaxon:2072219	synonym	chebi_origins
Rollinia sylvatica	NCBITaxon:1385695	synonym	lotus
Rondeletia panamensis	NCBITaxon:3875894	scientific name	lotus
Rosa hybrida	NCBITaxon:128735	synonym	lotus
Rosa inodora	NCBITaxon:323239	synonym	lotus
Roseofilum reptotaenium	NCBITaxon:1233427	scientific name	cyanometdb
Rosmarinus officinalis	NCBITaxon:39367	synonym	lotus
Rotala floribunda	NCBITaxon:3003531	scientific name	lotus
Rotala verticillaris	NCBITaxon:3003533	scientific name	lotus
Rotheca microphylla	NCBITaxon:3032876	scientific name	lotus
Rotheca wildii	NCBITaxon:3876527	scientific name	lotus
Rothmannia macrophylla	NCBITaxon:1623652	synonym	lotus
Rubia yunnanensis	NCBITaxon:1650721	scientific name	chebi_origins
Rubus alceaefolius	NCBITaxon:124693	synonym	lotus
Rubus fruticosus	NCBITaxon:211815	scientific name	lotus
Rubus imperialis	NCBITaxon:3091826	scientific name	lotus
Rubus pseudochingii	NCBITaxon:3118393	synonym	lotus
Ruehssia cundurango	NCBITaxon:3876870	scientific name	lotus
Ruellia dipteracanthus	NCBITaxon:440929	synonym	lotus
Ruellia makoyana	NCBITaxon:3036840	scientific name	lotus
Ruilopezia margarita	NCBITaxon:1873695	synonym	lotus
Rumex bequaertii	NCBITaxon:174652	synonym	lotus
Rumex hymenosepalus	NCBITaxon:3029260	scientific name	lotus
Rumex lanceolatus	NCBITaxon:3876981	scientific name	lotus
Rumex limoniastrum	NCBITaxon:3876984	scientific name	lotus
Rumex paulsenianus	NCBITaxon:3876998	scientific name	lotus
Rumex ruwenzoriensis	NCBITaxon:3877008	scientific name	lotus
Rumex simpliciflorus	NCBITaxon:3877011	scientific name	lotus
Rumex tianschanicus	NCBITaxon:1786038	synonym	lotus
Ruschia lineolata	NCBITaxon:3877211	scientific name	lotus
Ruscus colchicus	NCBITaxon:3877305	scientific name	lotus
Rutidosis murchisonii	NCBITaxon:3049606	scientific name	lotus
Ryparosa acuminata	NCBITaxon:3877397	scientific name	lotus
Saccharicola	NCBITaxon:54788	synonym	lotus
Saccharicola taiwanensis	NCBITaxon:178142	synonym	lotus
Saccharina longicruris	NCBITaxon:416838	scientific name	lotus
Saintpaulia ionantha	NCBITaxon:85262	synonym	lotus
Salacia hainanensis	NCBITaxon:3695207	scientific name	lotus
Salacia macrosperma	NCBITaxon:1225087	scientific name	chebi_origins
Salacia reticulata	NCBITaxon:1565083	scientific name	chebi_origins
Salicornia depressa	NCBITaxon:549776	synonym	lotus
Salix	NCBITaxon:40685	scientific name	lotus
Salix denticulata	NCBITaxon:3780669	scientific name	lotus
Salix pantosericea	NCBITaxon:3780727	scientific name	lotus
Salsola arbuscula	NCBITaxon:151237	synonym	lotus
Salsola kali	NCBITaxon:151250	scientific name	lotus
Salsola micranthera	NCBITaxon:798191	synonym	lotus
Salvia africana-lutea	NCBITaxon:1520008	synonym	lotus
Salvia dumetorum	NCBITaxon:3081598	scientific name	lotus
Salvia granitica	NCBITaxon:1520010	scientific name	lotus
Salvia lavandulifolia	NCBITaxon:3110498	synonym	lotus
Salvia miniata	NCBITaxon:3019611	scientific name	lotus
Salvia multicaulis	NCBITaxon:1685714	scientific name	chebi_origins
Salvia sylvestris	NCBITaxon:268931	synonym	lotus
Salvia tiliaefolia	NCBITaxon:268933	synonym	lotus
Salvia tomentosa	NCBITaxon:1132405	scientific name	chebi_origins
Salvia transsylvanica	NCBITaxon:2886724	scientific name	lotus
Santisukia kerrii	NCBITaxon:3711178	scientific name	lotus
Sapium pachystachys	NCBITaxon:3877709	scientific name	lotus
Sapium rigidifolium	NCBITaxon:3877711	scientific name	lotus
Saprosma fragrans	NCBITaxon:3877747	scientific name	lotus
Saprosma scortechinii	NCBITaxon:3877763	scientific name	lotus
Sarcomelicope dogniensis	NCBITaxon:3877869	scientific name	lotus
Sarcomelicope leiocarpa	NCBITaxon:3877871	scientific name	lotus
Sarcomelicope megistophylla	NCBITaxon:3877872	scientific name	lotus
Sarcophyton infundibuliforme	NCBITaxon:3286263	scientific name	lotus
Sarcophyton latum	NCBITaxon:3286264	scientific name	lotus
Sarcophyton subviride	NCBITaxon:3286276	scientific name	lotus
Sarcopodium	NCBITaxon:409225	scientific name	lotus
Sarcostemma acidum	NCBITaxon:492005	synonym	lotus
Sarcostemma viminale	NCBITaxon:126774	synonym	lotus
Sargassum ringgoldianum	NCBITaxon:127524	scientific name	lotus
Sasamorpha borealis	NCBITaxon:591242	scientific name	lotus
Satureja adamovicii	NCBITaxon:3877927	scientific name	lotus
Satureja boissieri	NCBITaxon:3116551	scientific name	lotus
Satureja cilicica	NCBITaxon:3877931	scientific name	lotus
Satureja fukarekii	NCBITaxon:3877933	scientific name	lotus
Satureja kitaibelii	NCBITaxon:1851436	scientific name	lotus
Satureja wiedemanniana	NCBITaxon:3877942	scientific name	lotus
Saussurea cordifolia	NCBITaxon:3030892	scientific name	lotus
Saussurea depressa	NCBITaxon:1533370	scientific name	lotus
Saussurea gossypiphora	NCBITaxon:335950	synonym	lotus
Saussurea lappa	NCBITaxon:324593	synonym	lotus
Saussurea lipschitzii	NCBITaxon:3369518	scientific name	lotus
Saussurea nivea	NCBITaxon:243810	synonym	lotus
Saussurea porcii	NCBITaxon:3411493	scientific name	lotus
Saussurea triangulata	NCBITaxon:3411516	scientific name	lotus
Saussurea ussuriensis	NCBITaxon:3030965	scientific name	lotus
Scabiosa micrantha	NCBITaxon:3713986	synonym	lotus
Scabiosa rotata	NCBITaxon:3479206	synonym	lotus
Scabiosa variifolia	NCBITaxon:3713996	synonym	lotus
Scaevola racemigera	NCBITaxon:3878556	scientific name	lotus
Scaevola sericea	NCBITaxon:16481	synonym	lotus
Scaligeria lazica	NCBITaxon:1883449	synonym	lotus
Sceptridium ternatum	NCBITaxon:208695	synonym	lotus
Schedonorus arundinaceus	NCBITaxon:4606	synonym	lotus
Schedonorus pratensis	NCBITaxon:4608	synonym	lotus
Schefflera actinophylla	NCBITaxon:52501	synonym	lotus
Schefflera bodinieri	NCBITaxon:1433814	synonym	lotus
Schefflera digitata	NCBITaxon:327232	scientific name	lotus
Schefflera heptaphylla	NCBITaxon:327218	synonym	lotus
Schefflera rhododendrifolia	NCBITaxon:256630	synonym	lotus
Schefflera subintegra	NCBITaxon:1005387	synonym	lotus
Schefflera taiwaniana	NCBITaxon:1433837	synonym	lotus
Schefflera venulosa	NCBITaxon:292617	synonym	lotus
Schinus latifolius	NCBITaxon:2005667	synonym	lotus
Schisandra micrantha	NCBITaxon:3878731	scientific name	lotus
Schisandra neglecta	NCBITaxon:3878732	scientific name	lotus
Schisandra propinqua var. sinensis	NCBITaxon:133445	synonym	lotus
Schisandra sphaerandra	NCBITaxon:2027360	scientific name	chebi_origins
Schismocarpus matudai	NCBITaxon:37836	synonym	lotus
Schistostephium artemisiifolium	NCBITaxon:3777181	scientific name	lotus
Schistostephium rotundifolium	NCBITaxon:3777190	scientific name	lotus
Schizolaena hystrix	NCBITaxon:1915033	scientific name	chebi_origins
Schizothrix	NCBITaxon:240294	scientific name	lotus
Schnabelia tetradonta	NCBITaxon:2290804	synonym	lotus
Schoenia ramosissima	NCBITaxon:3878997	scientific name	lotus
Schultesia lisianthoides	NCBITaxon:85042	synonym	chebi_origins
Scleranthus uncinatus	NCBITaxon:1907918	scientific name	lotus
Scleromitrion diffusum	NCBITaxon:254027	scientific name	lotus
Scleromitrion verticillatum	NCBITaxon:462690	scientific name	lotus
Scleropyrum wallichianum	NCBITaxon:1504490	scientific name	chebi_origins
Scolecobasidium salinum	NCBITaxon:179392	synonym	lotus
Scopolia lurida	NCBITaxon:258458	synonym	lotus
Scorzonera austriaca	NCBITaxon:261619	synonym	lotus
Scorzonera cretica	NCBITaxon:268092	synonym	lotus
Scorzonera hirsuta	NCBITaxon:261607	synonym	lotus
Scorzonera hispanica	NCBITaxon:114289	synonym	lotus
Scorzonera latifolia	NCBITaxon:261608	synonym	lotus
Scorzonera mollis	NCBITaxon:268098	synonym	lotus
Scorzonera pseudodivaricata	NCBITaxon:1439928	synonym	lotus
Scorzonera pseudolanata	NCBITaxon:871889	synonym	lotus
Scorzonera pusilla	NCBITaxon:261629	synonym	lotus
Scorzonera tau-saghyz	NCBITaxon:2603529	synonym	lotus
Scorzonera tomentosa	NCBITaxon:871893	synonym	lotus
Scutellaria pekinensis var. pekinensis	NCBITaxon:3234268	scientific name	lotus
Scutellaria phyllostachya	NCBITaxon:3693784	scientific name	lotus
Scutellaria schachristanica	NCBITaxon:3693786	scientific name	lotus
Scutellaria scordiifolia	NCBITaxon:587679	synonym	lotus
Scutellaria violacea	NCBITaxon:3234205	scientific name	lotus
Scutia myrtina	NCBITaxon:1158817	scientific name	chebi_origins
Scutiger pes-caprae	NCBITaxon:205784	synonym	lotus
Scytonema crispum	NCBITaxon:439476	synonym	cyanometdb,lotus
Scytonema hofmanni	NCBITaxon:34078	equivalent name	cyanometdb
Scytonema hofmannii	NCBITaxon:34078	scientific name	cyanometdb
Scytonema mirabile	NCBITaxon:439478	scientific name	cyanometdb
Scytonema sp.	NCBITaxon:1204	scientific name	cyanometdb
Scytonema varium	NCBITaxon:423208	scientific name	cyanometdb
Sechium edule	NCBITaxon:184140	synonym	lotus
Sechium pittieri	NCBITaxon:517551	synonym	lotus
Securidaca inappendiculata	NCBITaxon:3091905	scientific name	lotus
Securinega virosa	NCBITaxon:283121	synonym	lotus
Sedum brissemoreti	NCBITaxon:1239893	synonym	lotus
Sedum melanantherum	NCBITaxon:3723205	scientific name	lotus
Sedum reflexum	NCBITaxon:91145	synonym	lotus
Sedum samium	NCBITaxon:3723475	scientific name	lotus
Sedum takesimense	NCBITaxon:904691	synonym	lotus
Sedum tuberosum	NCBITaxon:3723503	scientific name	lotus
Sedum yvesii	NCBITaxon:3723516	scientific name	lotus
Selaginella delicatula	NCBITaxon:1353961	scientific name	chebi_origins
Semisuberites cribrosa	NCBITaxon:3297480	scientific name	lotus
Sempervivum atlanticum	NCBITaxon:1538731	synonym	lotus
Senecio abrotanifolius	NCBITaxon:189225	synonym	lotus
Senecio alatus	NCBITaxon:308345	synonym	lotus
Senecio aquaticus	NCBITaxon:189230	synonym	lotus
Senecio cacaliaster	NCBITaxon:1534608	scientific name	lotus
Senecio chrysanthemoides	NCBITaxon:189235	synonym	lotus
Senecio hercynicus	NCBITaxon:1534609	scientific name	lotus
Senecio herreianus	NCBITaxon:405116	synonym	lotus
Senecio incanus	NCBITaxon:189239	synonym	lotus
Senecio jacobaea	NCBITaxon:98722	synonym	lotus
Senecio leucostachys	NCBITaxon:2562536	scientific name	lotus
Senecio mikanioides	NCBITaxon:18795	synonym	lotus
Senecio miser	NCBITaxon:3687541	scientific name	lotus
Senecio ovatus	NCBITaxon:1534611	scientific name	lotus
Senecio oxyphyllus	NCBITaxon:3053639	scientific name	lotus
Senecio pachyphyllos	NCBITaxon:3046665	scientific name	lotus
Senecio pseudoorientalis	NCBITaxon:1268587	synonym	lotus
Senecio pubigerus	NCBITaxon:462551	scientific name	lotus
Senecio rufinervis	NCBITaxon:2783886	synonym	chebi_origins
Senecio serratifolius	NCBITaxon:462403	scientific name	lotus
Senecio subdentatus	NCBITaxon:2764669	scientific name	lotus
Senecio subrubriflorus	NCBITaxon:3868245	scientific name	lotus
Senecio subulatus	NCBITaxon:2562537	scientific name	lotus
Senecio subumbellatus	NCBITaxon:2562538	scientific name	lotus
Senecio tauricolus	NCBITaxon:904575	synonym	lotus
Senecio umbellatus	NCBITaxon:3868303	scientific name	lotus
Senecio umgeniensis	NCBITaxon:3868305	scientific name	lotus
Senecio uspallatensis	NCBITaxon:3868307	scientific name	lotus
Senecio varicosus	NCBITaxon:3868310	scientific name	lotus
Senecio venosus	NCBITaxon:3868314	scientific name	lotus
Senecio zapahuirensis	NCBITaxon:3868340	scientific name	lotus
Senegalia angustifolia	NCBITaxon:3868357	scientific name	lotus
Senegalia chundra	NCBITaxon:3868365	scientific name	lotus
Senegalia rugata	NCBITaxon:3091478	scientific name	lotus
Senegalia torta	NCBITaxon:3041823	scientific name	lotus
Senna angustisiliqua	NCBITaxon:3091485	scientific name	lotus
Senna podocarpa	NCBITaxon:3141973	scientific name	lotus
Senna racemosa	NCBITaxon:1268652	scientific name	lotus
Senna santanderensis	NCBITaxon:3868672	scientific name	lotus
Septoria tritici	NCBITaxon:1047171	synonym	lotus
Sericocarpus linifolius	NCBITaxon:3868723	scientific name	lotus
Serjania confertiflora	NCBITaxon:3449173	scientific name	lotus
Serjania salzmanniana	NCBITaxon:2607583	scientific name	chebi_origins
Serpocaulon menisciifolium	NCBITaxon:463351	scientific name	lotus
Sesamothamnus busseanus	NCBITaxon:3683815	scientific name	lotus
Sesamum latifolium	NCBITaxon:2727402	scientific name	lotus
Sesamum orientale	NCBITaxon:4182	synonym	lotus
Sesamum sesamoides	NCBITaxon:1503106	synonym	lotus
Seseli asperulum	NCBITaxon:3031753	scientific name	lotus
Seseli bocconi	NCBITaxon:2502066	equivalent name	lotus
Seseli buchtormense	NCBITaxon:3143517	scientific name	lotus
Seseli giganteum	NCBITaxon:3422261	scientific name	lotus
Seseli gouanii	NCBITaxon:1534643	synonym	lotus
Seseli kochii	NCBITaxon:1534644	scientific name	lotus
Seseli mucronatum	NCBITaxon:63038	synonym	lotus
Seseli osseum	NCBITaxon:1534642	synonym	lotus
Seseli pallasii	NCBITaxon:1534645	scientific name	lotus
Seseli schrenkianum	NCBITaxon:1917952	synonym	lotus
Setaria glauca	NCBITaxon:4543	synonym	lotus
Setosphaeria	NCBITaxon:91493	synonym	lotus
Severinia buxifolia	NCBITaxon:76974	synonym	lotus
Shirakiopsis indica	NCBITaxon:2983925	scientific name	lotus
Shuteria vestita	NCBITaxon:132463	synonym	lotus
Sida hermaphrodita	NCBITaxon:108447	synonym	lotus
Sideritis akmanii	NCBITaxon:3880062	scientific name	lotus
Sideritis amasiaca	NCBITaxon:3880064	scientific name	lotus
Sideritis arborescens	NCBITaxon:3475002	scientific name	lotus
Sideritis arguta	NCBITaxon:3880065	scientific name	lotus
Sideritis argyrea	NCBITaxon:3880066	scientific name	lotus
Sideritis bourgeana	NCBITaxon:3880073	scientific name	lotus
Sideritis brevibracteata	NCBITaxon:3880074	scientific name	lotus
Sideritis brevidens	NCBITaxon:3375549	scientific name	lotus
Sideritis briquetiana	NCBITaxon:3880075	scientific name	lotus
Sideritis caesarea	NCBITaxon:3880077	scientific name	lotus
Sideritis chamaedrifolia	NCBITaxon:155237	synonym	lotus
Sideritis condensata	NCBITaxon:3880083	scientific name	lotus
Sideritis congesta	NCBITaxon:3375550	scientific name	lotus
Sideritis curvidens	NCBITaxon:3880186	synonym	lotus
Sideritis dichotoma	NCBITaxon:3880086	scientific name	lotus
Sideritis galatica	NCBITaxon:3880091	scientific name	lotus
Sideritis gossypina	NCBITaxon:3880093	scientific name	lotus
Sideritis grandiflora	NCBITaxon:3880094	scientific name	lotus
Sideritis guyoniana	NCBITaxon:3880096	scientific name	lotus
Sideritis hirsuta	NCBITaxon:3394641	scientific name	lotus
Sideritis hispida	NCBITaxon:3880097	scientific name	lotus
Sideritis huber-morathii	NCBITaxon:3880099	scientific name	lotus
Sideritis ibanezii	NCBITaxon:3880100	scientific name	lotus
Sideritis italica	NCBITaxon:3880101	scientific name	lotus
Sideritis jahandiezii	NCBITaxon:3880102	scientific name	lotus
Sideritis javalambrensis	NCBITaxon:155259	synonym	lotus
Sideritis lanata	NCBITaxon:3880105	scientific name	lotus
Sideritis lasiantha	NCBITaxon:3880106	scientific name	lotus
Sideritis leptoclada	NCBITaxon:3880108	scientific name	lotus
Sideritis maireana	NCBITaxon:3880110	scientific name	lotus
Sideritis maura	NCBITaxon:3880112	scientific name	lotus
Sideritis niveotomentosa	NCBITaxon:3880115	scientific name	lotus
Sideritis ochroleuca	NCBITaxon:3880116	scientific name	lotus
Sideritis ozturkii	NCBITaxon:3880120	scientific name	lotus
Sideritis pauli	NCBITaxon:3880121	scientific name	lotus
Sideritis pusilla	NCBITaxon:3880126	scientific name	lotus
Sideritis rubriflora	NCBITaxon:3375554	scientific name	lotus
Sideritis serrata	NCBITaxon:3880129	scientific name	lotus
Sideritis stachydioides	NCBITaxon:3880131	scientific name	lotus
Sideritis stricta	NCBITaxon:3880197	scientific name	lotus
Sideritis subatlantica	NCBITaxon:3880132	scientific name	lotus
Sideritis villosa	NCBITaxon:3880137	scientific name	lotus
Silene fulgens	NCBITaxon:1137874	synonym	lotus
Silene longicalycina	NCBITaxon:3722493	scientific name	lotus
Silene tachtensis	NCBITaxon:3722632	scientific name	lotus
Silene tomentella	NCBITaxon:3722641	scientific name	lotus
Siler montanum	NCBITaxon:40869	scientific name	lotus
Simaba africana	NCBITaxon:459167	synonym	lotus
Simaba maiana	NCBITaxon:3825036	synonym	lotus
Simmondsia californica	NCBITaxon:3999	synonym	lotus
Siparuna grandiflora	NCBITaxon:3794796	scientific name	lotus
Siparuna macrotepala	NCBITaxon:3794801	scientific name	lotus
Siphocampylus verticillatus	NCBITaxon:3794973	scientific name	lotus
Sirococcus conorum	NCBITaxon:269068	synonym	lotus
Skeletocutis albomarginata	NCBITaxon:1185760	scientific name	lotus
Skimmia melanocarpa	NCBITaxon:3695216	scientific name	lotus
Sloanea rhodantha	NCBITaxon:1955393	scientific name	lotus
Sloanea zuliaensis	NCBITaxon:1401418	scientific name	lotus
Smilax aristolochiifolia	NCBITaxon:3720785	scientific name	lotus
Smilax ornata	NCBITaxon:3720834	scientific name	lotus
Smilax vaginata	NCBITaxon:3720754	scientific name	lotus
Smythea bombaiensis	NCBITaxon:3140265	scientific name	lotus
Solanum campaniforme	NCBITaxon:3136188	scientific name	chebi_origins,lotus
Solanum grandiflorum	NCBITaxon:858413	scientific name	lotus
Solanum jasminoides	NCBITaxon:205558	synonym	lotus
Solanum neocardenasii	NCBITaxon:2998085	scientific name	lotus
Solanum nudum	NCBITaxon:205530	synonym	lotus
Solanum orbignianum	NCBITaxon:3464745	scientific name	lotus
Solanum velutinum	NCBITaxon:3137581	scientific name	lotus
Solenandra mexicana	NCBITaxon:85728	synonym	lotus
Solenanthus coronatus	NCBITaxon:909326	synonym	lotus
Solenostemma oleifolium	NCBITaxon:185232	scientific name	lotus
Solidago altissima	NCBITaxon:3037135	scientific name	lotus
Solidago serotina	NCBITaxon:1631983	scientific name	lotus
Solidago wrightii	NCBITaxon:3037134	scientific name	lotus
Sonchus bourgeaui	NCBITaxon:50194	synonym	lotus
Sonchus erzincanicus	NCBITaxon:2874835	scientific name	lotus
Sonchus neriifolius	NCBITaxon:3060851	scientific name	lotus
Sonchus pitardii	NCBITaxon:3733151	scientific name	lotus
Sonerila albiflora	NCBITaxon:2136469	scientific name	lotus
Sonneratia hainanensis	NCBITaxon:122815	synonym	lotus
Sophora exigua	NCBITaxon:2981873	scientific name	chebi_origins,lotus
Sophora flavescens var. flavescens	NCBITaxon:3159499	scientific name	lotus
Sophora koreensis	NCBITaxon:228658	synonym	lotus
Sophora lehmannii	NCBITaxon:449080	scientific name	lotus
Sophora mollis	NCBITaxon:3091532	scientific name	lotus
Sophora moorcroftiana	NCBITaxon:1323965	scientific name	chebi_origins
Sophora tonkinensis var. tonkinensis	NCBITaxon:3159498	scientific name	lotus
Sophora yunnanensis	NCBITaxon:2932929	scientific name	lotus
Sorbus alnifolia	NCBITaxon:36602	synonym	lotus
Sorbus decipiens	NCBITaxon:3091938	scientific name	lotus
Sorbus devoniensis	NCBITaxon:1572685	synonym	lotus
Sorbus globosa	NCBITaxon:1828479	synonym	lotus
Sorbus intermedia	NCBITaxon:691236	synonym	lotus
