identifier	np_pathway	slug	path
naturalproductmech:mibig-716dd33a6c	CARBOHYDRATES	oligosaccharide-2-glcnac-1-4-glcnac-1-4-1-6-anhydro-glcnac	data/natural_products/carbohydrates/oligosaccharide-2-glcnac-1-4-glcnac-1-4-1-6-anhydro-glcnac.yaml
naturalproductmech:mibig-71aa61cfbb	AMINO_ACIDS_AND_PEPTIDES	siomycin-a	data/natural_products/amino_acids_and_peptides/siomycin-a.yaml
naturalproductmech:mibig-71abc9f8ac	TERPENOIDS	viguiepinol	data/natural_products/terpenoids/viguiepinol.yaml
naturalproductmech:mibig-71b40672f5	POLYKETIDES	carbamidocyclophane-o	data/natural_products/polyketides/carbamidocyclophane-o.yaml
naturalproductmech:mibig-71c6dd1658	UNCLASSIFIED	dkxanthene-556	data/natural_products/unclassified/dkxanthene-556.yaml
naturalproductmech:mibig-722e115623	POLYKETIDES	thalnumycin-b	data/natural_products/polyketides/thalnumycin-b.yaml
naturalproductmech:mibig-723ce15f16	AMINO_ACIDS_AND_PEPTIDES	lacticin-481	data/natural_products/amino_acids_and_peptides/lacticin-481.yaml
naturalproductmech:mibig-726e58e91f	AMINO_ACIDS_AND_PEPTIDES	bonnevillamide-d	data/natural_products/amino_acids_and_peptides/bonnevillamide-d.yaml
naturalproductmech:mibig-72b5d4d23d	POLYKETIDES	tetarimycin-b	data/natural_products/polyketides/tetarimycin-b.yaml
naturalproductmech:mibig-7308bf132e	ALKALOIDS	sulfadixiamycin-c	data/natural_products/alkaloids/sulfadixiamycin-c.yaml
naturalproductmech:mibig-7310154172	POLYKETIDES	elansolid-a1	data/natural_products/polyketides/elansolid-a1.yaml
naturalproductmech:mibig-7328f79763	POLYKETIDES	fostriecin	data/natural_products/polyketides/fostriecin.yaml
naturalproductmech:mibig-736432dd5f	ALKALOIDS	parabactin	data/natural_products/alkaloids/parabactin.yaml
naturalproductmech:mibig-7369bf06d5	POLYKETIDES	misakinolide-a	data/natural_products/polyketides/misakinolide-a.yaml
naturalproductmech:mibig-737fbdbf46	POLYKETIDES	stambomycin-d	data/natural_products/polyketides/stambomycin-d.yaml
naturalproductmech:mibig-73807666b7	ALKALOIDS	pyreudione-c	data/natural_products/alkaloids/pyreudione-c.yaml
naturalproductmech:mibig-7388714a6d	AMINO_ACIDS_AND_PEPTIDES	serobactin-c	data/natural_products/amino_acids_and_peptides/serobactin-c.yaml
naturalproductmech:mibig-739f641fbd	POLYKETIDES	lacunalide-b	data/natural_products/polyketides/lacunalide-b.yaml
naturalproductmech:mibig-73b2424191	UNCLASSIFIED	marformycin-e	data/natural_products/unclassified/marformycin-e.yaml
naturalproductmech:mibig-73ba44dafe	POLYKETIDES	lasalocid-2	data/natural_products/polyketides/lasalocid-2.yaml
naturalproductmech:mibig-73ec255bab	AMINO_ACIDS_AND_PEPTIDES	lipopeptide-8d1-2	data/natural_products/amino_acids_and_peptides/lipopeptide-8d1-2.yaml
naturalproductmech:mibig-7403d3ac5d	TERPENOIDS	brasilane-a	data/natural_products/terpenoids/brasilane-a.yaml
naturalproductmech:mibig-7416ecb248	POLYKETIDES	stigmatellin	data/natural_products/polyketides/stigmatellin.yaml
naturalproductmech:mibig-74217a9789	AMINO_ACIDS_AND_PEPTIDES	jbir-78	data/natural_products/amino_acids_and_peptides/jbir-78.yaml
naturalproductmech:mibig-74249caf1b	AMINO_ACIDS_AND_PEPTIDES	chitinimide-a	data/natural_products/amino_acids_and_peptides/chitinimide-a.yaml
naturalproductmech:mibig-742b147290	POLYKETIDES	alnumycin-c	data/natural_products/polyketides/alnumycin-c.yaml
naturalproductmech:mibig-742d5276bb	POLYKETIDES	benastatin-a	data/natural_products/polyketides/benastatin-a.yaml
naturalproductmech:mibig-745e28d74e	AMINO_ACIDS_AND_PEPTIDES	clarexpoxcin-e	data/natural_products/amino_acids_and_peptides/clarexpoxcin-e.yaml
naturalproductmech:mibig-74688f0742	AMINO_ACIDS_AND_PEPTIDES	patellin-6	data/natural_products/amino_acids_and_peptides/patellin-6.yaml
naturalproductmech:mibig-748d87630e	ALKALOIDS	limazepine-d	data/natural_products/alkaloids/limazepine-d.yaml
naturalproductmech:mibig-7493afa688	CARBOHYDRATES	acarviostatin-iii03	data/natural_products/carbohydrates/acarviostatin-iii03.yaml
naturalproductmech:mibig-749ee21065	AMINO_ACIDS_AND_PEPTIDES	microcystin-laba	data/natural_products/amino_acids_and_peptides/microcystin-laba.yaml
naturalproductmech:mibig-74c7b20b0d	CARBOHYDRATES	oligosaccharide-5-6-phosphoglcn-1-4-glcnac-1-4-1-6-anhydro-glcnac	data/natural_products/carbohydrates/oligosaccharide-5-6-phosphoglcn-1-4-glcnac-1-4-1-6-anhydro-glcnac.yaml
naturalproductmech:mibig-74d11c4e2b	AMINO_ACIDS_AND_PEPTIDES	bogorol-a	data/natural_products/amino_acids_and_peptides/bogorol-a.yaml
naturalproductmech:mibig-74e97790a7	POLYKETIDES	ll-f28249	data/natural_products/polyketides/ll-f28249.yaml
naturalproductmech:mibig-74fe715c96	POLYKETIDES	julichrome-q6-6	data/natural_products/polyketides/julichrome-q6-6.yaml
naturalproductmech:mibig-7511e360a8	TERPENOIDS	taxa-4-5-11-12-diene	data/natural_products/terpenoids/taxa-4-5-11-12-diene.yaml
naturalproductmech:mibig-7539d4c93b	POLYKETIDES	thailandamide	data/natural_products/polyketides/thailandamide.yaml
naturalproductmech:mibig-7542267beb	POLYKETIDES	kinamycin	data/natural_products/polyketides/kinamycin.yaml
naturalproductmech:mibig-75489ba075	UNCLASSIFIED	bananamide-d	data/natural_products/unclassified/bananamide-d.yaml
naturalproductmech:mibig-7549a55246	POLYKETIDES	sungeidine-g	data/natural_products/polyketides/sungeidine-g.yaml
naturalproductmech:mibig-755b319847	ALKALOIDS	lazarimide-c	data/natural_products/alkaloids/lazarimide-c.yaml
naturalproductmech:mibig-7571577e94	ALKALOIDS	azotochelin	data/natural_products/alkaloids/azotochelin.yaml
naturalproductmech:mibig-75955f8e79	POLYKETIDES	pederone	data/natural_products/polyketides/pederone.yaml
naturalproductmech:mibig-75969a8e53	ALKALOIDS	acinetobactin	data/natural_products/alkaloids/acinetobactin.yaml
naturalproductmech:mibig-75ae151510	UNCLASSIFIED	thanamycin	data/natural_products/unclassified/thanamycin.yaml
naturalproductmech:mibig-75bb629e1b	FATTY_ACIDS	2z-4z-6e-octa-2-4-6-trienoic-acid	data/natural_products/fatty_acids/2z-4z-6e-octa-2-4-6-trienoic-acid.yaml
naturalproductmech:mibig-75c5842e5b	POLYKETIDES	rufoschweinitzin	data/natural_products/polyketides/rufoschweinitzin.yaml
naturalproductmech:mibig-75c7941688	ALKALOIDS	methylarcyriarubin	data/natural_products/alkaloids/methylarcyriarubin.yaml
naturalproductmech:mibig-75d7a33032	UNCLASSIFIED	myxofacycline-d	data/natural_products/unclassified/myxofacycline-d.yaml
naturalproductmech:mibig-75fb3f2f02	POLYKETIDES	photopyrone-a	data/natural_products/polyketides/photopyrone-a.yaml
naturalproductmech:mibig-760082bdee	POLYKETIDES	arimetamycin-b	data/natural_products/polyketides/arimetamycin-b.yaml
naturalproductmech:mibig-760bef2970	AMINO_ACIDS_AND_PEPTIDES	cystargolide-b	data/natural_products/amino_acids_and_peptides/cystargolide-b.yaml
naturalproductmech:mibig-761557f01e	TERPENOIDS	gibberellin	data/natural_products/terpenoids/gibberellin.yaml
naturalproductmech:mibig-76579e8010	ALKALOIDS	anthelvencin-b	data/natural_products/alkaloids/anthelvencin-b.yaml
naturalproductmech:mibig-765cf5a2f7	UNCLASSIFIED	combamide-a	data/natural_products/unclassified/combamide-a.yaml
naturalproductmech:mibig-766ef1e698	POLYKETIDES	vatiamide-c	data/natural_products/polyketides/vatiamide-c.yaml
naturalproductmech:mibig-7693c328ff	SHIKIMATES_AND_PHENYLPROPANOIDS	bagremycin-a	data/natural_products/shikimates_and_phenylpropanoids/bagremycin-a.yaml
naturalproductmech:mibig-76bc5ac001	ALKALOIDS	gladiofungin-a	data/natural_products/alkaloids/gladiofungin-a.yaml
naturalproductmech:mibig-76eb9abc99	POLYKETIDES	aurofusarin	data/natural_products/polyketides/aurofusarin.yaml
naturalproductmech:mibig-77135413a2	UNCLASSIFIED	chaetolivacine-a	data/natural_products/unclassified/chaetolivacine-a.yaml
naturalproductmech:mibig-775629690b	UNCLASSIFIED	kitacinnamycin-f	data/natural_products/unclassified/kitacinnamycin-f.yaml
naturalproductmech:mibig-776251bbc4	TERPENOIDS	nfat-133	data/natural_products/terpenoids/nfat-133.yaml
naturalproductmech:mibig-7782b1e673	POLYKETIDES	deschlorothricin	data/natural_products/polyketides/deschlorothricin.yaml
naturalproductmech:mibig-779317a78d	POLYKETIDES	mycalamide-a	data/natural_products/polyketides/mycalamide-a.yaml
naturalproductmech:mibig-779c0d4054	ALKALOIDS	sesbanimide-f	data/natural_products/alkaloids/sesbanimide-f.yaml
naturalproductmech:mibig-77ae413586	AMINO_ACIDS_AND_PEPTIDES	aerucyclamide-c	data/natural_products/amino_acids_and_peptides/aerucyclamide-c.yaml
naturalproductmech:mibig-77d1cb66a2	UNCLASSIFIED	higginsianin-c	data/natural_products/unclassified/higginsianin-c.yaml
naturalproductmech:mibig-77d6e7ec88	SHIKIMATES_AND_PHENYLPROPANOIDS	s2507	data/natural_products/shikimates_and_phenylpropanoids/s2507.yaml
naturalproductmech:mibig-77daefad60	TERPENOIDS	brassicicene-c	data/natural_products/terpenoids/brassicicene-c.yaml
naturalproductmech:mibig-77f24cb6bc	AMINO_ACIDS_AND_PEPTIDES	teicoplanin-a2-1	data/natural_products/amino_acids_and_peptides/teicoplanin-a2-1.yaml
naturalproductmech:mibig-77fa6dc77b	AMINO_ACIDS_AND_PEPTIDES	azotobactin-d	data/natural_products/amino_acids_and_peptides/azotobactin-d.yaml
naturalproductmech:mibig-78029bd145	UNCLASSIFIED	hapalosin-d	data/natural_products/unclassified/hapalosin-d.yaml
naturalproductmech:mibig-781b2846c8	AMINO_ACIDS_AND_PEPTIDES	keratinimicin-a	data/natural_products/amino_acids_and_peptides/keratinimicin-a.yaml
naturalproductmech:mibig-781f134970	AMINO_ACIDS_AND_PEPTIDES	cupriachelin	data/natural_products/amino_acids_and_peptides/cupriachelin.yaml
naturalproductmech:mibig-7822673a33	POLYKETIDES	monensin	data/natural_products/polyketides/monensin.yaml
naturalproductmech:mibig-7849763ba1	AMINO_ACIDS_AND_PEPTIDES	rhizocticin-a	data/natural_products/amino_acids_and_peptides/rhizocticin-a.yaml
naturalproductmech:mibig-786a56b5ca	TERPENOIDS	preterpestacin-3	data/natural_products/terpenoids/preterpestacin-3.yaml
naturalproductmech:mibig-7886ad2b6b	ALKALOIDS	vulnibactin	data/natural_products/alkaloids/vulnibactin.yaml
naturalproductmech:mibig-7886d201d2	POLYKETIDES	baikalomycin-b	data/natural_products/polyketides/baikalomycin-b.yaml
naturalproductmech:mibig-7889230b85	ALKALOIDS	myxofacycline-g	data/natural_products/alkaloids/myxofacycline-g.yaml
naturalproductmech:mibig-788dcf30b7	POLYKETIDES	bartoloside-i	data/natural_products/polyketides/bartoloside-i.yaml
naturalproductmech:mibig-78ea4c55fb	POLYKETIDES	youssoufene-a1	data/natural_products/polyketides/youssoufene-a1.yaml
naturalproductmech:mibig-78fa72b792	UNCLASSIFIED	rakicidin-d	data/natural_products/unclassified/rakicidin-d.yaml
naturalproductmech:mibig-78ff5d80de	POLYKETIDES	epipyriculol	data/natural_products/polyketides/epipyriculol.yaml
naturalproductmech:mibig-792764c65d	POLYKETIDES	unknown-amide-8	data/natural_products/polyketides/unknown-amide-8.yaml
naturalproductmech:mibig-792929a133	AMINO_ACIDS_AND_PEPTIDES	chitinimide-e	data/natural_products/amino_acids_and_peptides/chitinimide-e.yaml
naturalproductmech:mibig-7950af79c1	TERPENOIDS	10-epi-dihydrobotrydial	data/natural_products/terpenoids/10-epi-dihydrobotrydial.yaml
naturalproductmech:mibig-795efe527e	UNCLASSIFIED	brasiliamide-a	data/natural_products/unclassified/brasiliamide-a.yaml
naturalproductmech:mibig-7987ee099c	UNCLASSIFIED	r-n1-s-5-oxohexan-2-yl-2-tetradecanamidosuccinamide	data/natural_products/unclassified/r-n1-s-5-oxohexan-2-yl-2-tetradecanamidosuccinamide.yaml
naturalproductmech:mibig-79a3f58611	POLYKETIDES	nocardiopsistin-b	data/natural_products/polyketides/nocardiopsistin-b.yaml
naturalproductmech:mibig-79a9442eba	AMINO_ACIDS_AND_PEPTIDES	syringafactin-f	data/natural_products/amino_acids_and_peptides/syringafactin-f.yaml
naturalproductmech:mibig-79b7fa0b10	POLYKETIDES	dehydroprobetaenone-i	data/natural_products/polyketides/dehydroprobetaenone-i.yaml
naturalproductmech:mibig-79c165f935	POLYKETIDES	leupyrrin-a1	data/natural_products/polyketides/leupyrrin-a1.yaml
naturalproductmech:mibig-79ce4aca52	TERPENOIDS	botryendial	data/natural_products/terpenoids/botryendial.yaml
naturalproductmech:mibig-79d73c7bd8	POLYKETIDES	prealnumycin	data/natural_products/polyketides/prealnumycin.yaml
naturalproductmech:mibig-79db69f499	POLYKETIDES	burnettiene-a	data/natural_products/polyketides/burnettiene-a.yaml
naturalproductmech:mibig-79ea2b2bbd	POLYKETIDES	germicidin	data/natural_products/polyketides/germicidin.yaml
naturalproductmech:mibig-79eab208c8	POLYKETIDES	cervimycin-a	data/natural_products/polyketides/cervimycin-a.yaml
naturalproductmech:mibig-7a0a19126a	AMINO_ACIDS_AND_PEPTIDES	ristomycin-a	data/natural_products/amino_acids_and_peptides/ristomycin-a.yaml
naturalproductmech:mibig-7a2a294289	AMINO_ACIDS_AND_PEPTIDES	alazopeptin	data/natural_products/amino_acids_and_peptides/alazopeptin.yaml
naturalproductmech:mibig-7a2f12266e	SHIKIMATES_AND_PHENYLPROPANOIDS	echoside-e	data/natural_products/shikimates_and_phenylpropanoids/echoside-e.yaml
naturalproductmech:mibig-7a3852723b	AMINO_ACIDS_AND_PEPTIDES	serobactin-a	data/natural_products/amino_acids_and_peptides/serobactin-a.yaml
naturalproductmech:mibig-7a476dbad3	ALKALOIDS	glandicoline-b	data/natural_products/alkaloids/glandicoline-b.yaml
naturalproductmech:mibig-7a4fe83bf6	ALKALOIDS	pzn5	data/natural_products/alkaloids/pzn5.yaml
naturalproductmech:mibig-7a5504bb2f	AMINO_ACIDS_AND_PEPTIDES	biarylitide-yfh	data/natural_products/amino_acids_and_peptides/biarylitide-yfh.yaml
naturalproductmech:mibig-7a6cba59e1	AMINO_ACIDS_AND_PEPTIDES	potensibactin	data/natural_products/amino_acids_and_peptides/potensibactin.yaml
naturalproductmech:mibig-7a791b74f3	POLYKETIDES	mycolactone-b	data/natural_products/polyketides/mycolactone-b.yaml
naturalproductmech:mibig-7a9e252be9	ALKALOIDS	enantio-pyochelin	data/natural_products/alkaloids/enantio-pyochelin.yaml
naturalproductmech:mibig-7aaeb1c31a	AMINO_ACIDS_AND_PEPTIDES	dichrysobactin	data/natural_products/amino_acids_and_peptides/dichrysobactin.yaml
naturalproductmech:mibig-7ac28d3342	TERPENOIDS	oryzalides	data/natural_products/terpenoids/oryzalides.yaml
naturalproductmech:mibig-7ac293f4da	POLYKETIDES	sorbicillinol	data/natural_products/polyketides/sorbicillinol.yaml
naturalproductmech:mibig-7ac49f431c	AMINO_ACIDS_AND_PEPTIDES	sandarazol-g	data/natural_products/amino_acids_and_peptides/sandarazol-g.yaml
naturalproductmech:mibig-7ae2191113	UNCLASSIFIED	kutzneride-8	data/natural_products/unclassified/kutzneride-8.yaml
naturalproductmech:mibig-7aff864d10	POLYKETIDES	nogalamycin	data/natural_products/polyketides/nogalamycin.yaml
naturalproductmech:mibig-7b17906ed0	POLYKETIDES	compound-1	data/natural_products/polyketides/compound-1.yaml
naturalproductmech:mibig-7b44dfec44	POLYKETIDES	monascorubrin	data/natural_products/polyketides/monascorubrin.yaml
naturalproductmech:mibig-7b45e48275	TERPENOIDS	10-oxodehydrodihydrobotrydial	data/natural_products/terpenoids/10-oxodehydrodihydrobotrydial.yaml
naturalproductmech:mibig-7b4b8bd7ee	UNCLASSIFIED	be-43547b2	data/natural_products/unclassified/be-43547b2.yaml
naturalproductmech:mibig-7b519e87dd	AMINO_ACIDS_AND_PEPTIDES	ilamycin-e1	data/natural_products/amino_acids_and_peptides/ilamycin-e1.yaml
naturalproductmech:mibig-7b5fde4f37	UNCLASSIFIED	rhodochelin	data/natural_products/unclassified/rhodochelin.yaml
naturalproductmech:mibig-7b65901f3b	POLYKETIDES	agnestadride-a	data/natural_products/polyketides/agnestadride-a.yaml
naturalproductmech:mibig-7b787c88d0	UNCLASSIFIED	salinamide-f	data/natural_products/unclassified/salinamide-f.yaml
naturalproductmech:mibig-7bbaea7ef9	POLYKETIDES	sek90	data/natural_products/polyketides/sek90.yaml
naturalproductmech:mibig-7bc3610bc0	UNCLASSIFIED	desmamide-a	data/natural_products/unclassified/desmamide-a.yaml
naturalproductmech:mibig-7bc5e7b427	TERPENOIDS	cucurbitacin-c	data/natural_products/terpenoids/cucurbitacin-c.yaml
naturalproductmech:mibig-7bca73c487	AMINO_ACIDS_AND_PEPTIDES	cutimycin	data/natural_products/amino_acids_and_peptides/cutimycin.yaml
naturalproductmech:mibig-7bfc47df44	AMINO_ACIDS_AND_PEPTIDES	microviridin-b	data/natural_products/amino_acids_and_peptides/microviridin-b.yaml
naturalproductmech:mibig-7c1d213638	UNCLASSIFIED	thaxtomin-b	data/natural_products/unclassified/thaxtomin-b.yaml
naturalproductmech:mibig-7c243964b9	UNCLASSIFIED	higginsianin-e	data/natural_products/unclassified/higginsianin-e.yaml
naturalproductmech:mibig-7c3b343c3b	AMINO_ACIDS_AND_PEPTIDES	amyxirubin-b	data/natural_products/amino_acids_and_peptides/amyxirubin-b.yaml
naturalproductmech:mibig-7c574bedd2	UNCLASSIFIED	burkholdac-b	data/natural_products/unclassified/burkholdac-b.yaml
naturalproductmech:mibig-7c5b732cca	POLYKETIDES	lipstatin	data/natural_products/polyketides/lipstatin.yaml
naturalproductmech:mibig-7c688d5ec7	AMINO_ACIDS_AND_PEPTIDES	thiopeptin	data/natural_products/amino_acids_and_peptides/thiopeptin.yaml
naturalproductmech:mibig-7c6d5a71b5	POLYKETIDES	sf2487	data/natural_products/polyketides/sf2487.yaml
naturalproductmech:mibig-7c89b3cad5	UNCLASSIFIED	tundrenone	data/natural_products/unclassified/tundrenone.yaml
naturalproductmech:mibig-7c9bb8594f	TERPENOIDS	zealexin-b3	data/natural_products/terpenoids/zealexin-b3.yaml
naturalproductmech:mibig-7cabcb4611	AMINO_ACIDS_AND_PEPTIDES	pneumocandin-b0	data/natural_products/amino_acids_and_peptides/pneumocandin-b0.yaml
naturalproductmech:mibig-7cc773adf1	SHIKIMATES_AND_PHENYLPROPANOIDS	8-methyldiaporthin	data/natural_products/shikimates_and_phenylpropanoids/8-methyldiaporthin.yaml
naturalproductmech:mibig-7ce8def8c3	UNCLASSIFIED	skyllamycin-b	data/natural_products/unclassified/skyllamycin-b.yaml
naturalproductmech:mibig-7d1353d67e	ALKALOIDS	esmeraldin	data/natural_products/alkaloids/esmeraldin.yaml
naturalproductmech:mibig-7d2ed1bf30	POLYKETIDES	leupyrrin-c	data/natural_products/polyketides/leupyrrin-c.yaml
naturalproductmech:mibig-7d310d5766	ALKALOIDS	fusaridione-a	data/natural_products/alkaloids/fusaridione-a.yaml
naturalproductmech:mibig-7d4b23fe6b	ALKALOIDS	kitasetaline	data/natural_products/alkaloids/kitasetaline.yaml
naturalproductmech:mibig-7d571b616b	UNCLASSIFIED	friulimicin-d	data/natural_products/unclassified/friulimicin-d.yaml
naturalproductmech:mibig-7d5a470d9a	AMINO_ACIDS_AND_PEPTIDES	zelkovamycin-c	data/natural_products/amino_acids_and_peptides/zelkovamycin-c.yaml
naturalproductmech:mibig-7d6d6d4f4a	UNCLASSIFIED	waikikiamide-b	data/natural_products/unclassified/waikikiamide-b.yaml
naturalproductmech:mibig-7da0aed3a0	POLYKETIDES	necroxime-d	data/natural_products/polyketides/necroxime-d.yaml
naturalproductmech:mibig-7db3200445	AMINO_ACIDS_AND_PEPTIDES	domoic-acid	data/natural_products/amino_acids_and_peptides/domoic-acid.yaml
naturalproductmech:mibig-7db420f4a3	AMINO_ACIDS_AND_PEPTIDES	iturin	data/natural_products/amino_acids_and_peptides/iturin.yaml
naturalproductmech:mibig-7db8009b57	TERPENOIDS	naematolin	data/natural_products/terpenoids/naematolin.yaml
naturalproductmech:mibig-7dde145c14	UNCLASSIFIED	pelgipeptin-b	data/natural_products/unclassified/pelgipeptin-b.yaml
naturalproductmech:mibig-7defb20308	AMINO_ACIDS_AND_PEPTIDES	aeruginoside-126b	data/natural_products/amino_acids_and_peptides/aeruginoside-126b.yaml
naturalproductmech:mibig-7e0b3771ba	POLYKETIDES	verrucosidin	data/natural_products/polyketides/verrucosidin.yaml
naturalproductmech:mibig-7e164af87c	AMINO_ACIDS_AND_PEPTIDES	tallysomycin-b	data/natural_products/amino_acids_and_peptides/tallysomycin-b.yaml
naturalproductmech:mibig-7e373b3a47	POLYKETIDES	bryostatin-2	data/natural_products/polyketides/bryostatin-2.yaml
naturalproductmech:mibig-7e3a083ad7	ALKALOIDS	hancockiamide-b	data/natural_products/alkaloids/hancockiamide-b.yaml
naturalproductmech:mibig-7e3e40faee	POLYKETIDES	arixanthomycin-a	data/natural_products/polyketides/arixanthomycin-a.yaml
naturalproductmech:mibig-7e588eb432	POLYKETIDES	ansaseomycin-a	data/natural_products/polyketides/ansaseomycin-a.yaml
naturalproductmech:mibig-7e634fdd10	POLYKETIDES	carbamidocyclophane-d	data/natural_products/polyketides/carbamidocyclophane-d.yaml
naturalproductmech:mibig-7e6a16458a	POLYKETIDES	aq-256	data/natural_products/polyketides/aq-256.yaml
naturalproductmech:mibig-7e718c4f11	AMINO_ACIDS_AND_PEPTIDES	nodularin	data/natural_products/amino_acids_and_peptides/nodularin.yaml
naturalproductmech:mibig-7e8d9d4505	AMINO_ACIDS_AND_PEPTIDES	fuscachelin-c	data/natural_products/amino_acids_and_peptides/fuscachelin-c.yaml
